u,v,key,osmid,highway,oneway,length,name,geometry,speed_kph,bearing,travel_time,grade,grade_abs,simple_model_e,lanes,maxspeed,ref,bridge,junction,width,access
2407469116,8565670521,0,922715953,residential,False,38.184,South 1200 West,"LINESTRING (-111.8648073 41.7001051, -111.864807 41.7000238, -111.8648071 41.6997617)",41.6,180.0,3.3,-0.02,0.02,60564.01100231542,,,,,,,
2407469116,4309999755,0,943712989,unclassified,False,207.946,1800 South,"LINESTRING (-111.8648073 41.7001051, -111.8623902 41.700121, -111.8623027 41.7001216)",48.7,89.5,15.4,0.006,0.006,387855.2892953558,,,,,,,
4309999755,9797018493,0,10080044,residential,False,77.71,1100 West,"LINESTRING (-111.8623027 41.7001216, -111.8622906 41.6994228)",41.6,179.3,6.7,-0.001,0.001,122596.62322678929,2,,,,,,
4309999755,2407469068,0,10080044,residential,False,295.207,1100 West,"LINESTRING (-111.8623027 41.7001216, -111.8623027 41.7002045, -111.8623254 41.7027764)",41.6,359.6,25.5,-0.006,0.006,463491.4177529805,2,,,,,,
4309999755,82932024,0,943712989,unclassified,False,159.91299999999998,1800 South,"LINESTRING (-111.8623027 41.7001216, -111.8606017 41.7001297, -111.8603766 41.7001308)",48.7,89.6,11.8,-0.001,0.001,298514.48740417924,,,,,,,
4309999755,2407469116,0,943712989,unclassified,False,207.946,1800 South,"LINESTRING (-111.8623027 41.7001216, -111.8623902 41.700121, -111.8648073 41.7001051)",48.7,269.5,15.4,-0.006,0.006,387748.2665814015,,,,,,,
82932024,82918727,0,10085990,primary,False,395.249,1000 West,"LINESTRING (-111.8603766 41.7001308, -111.8604036 41.7036853)",88.5,359.7,16.1,-0.005,0.005,1438640.3245090554,4,55 mph,UT 252,,,,
82932024,10177296255,0,943712988,unclassified,False,288.393,1800 South,"LINESTRING (-111.8603766 41.7001308, -111.8601094 41.7001314, -111.8595819 41.7001325, -111.8584481 41.7001348, -111.8578744 41.7001306, -111.857496 41.7001274, -111.8574028 41.7001266, -111.8569889 41.7001268, -111.8569163 41.7000925)",48.7,90.8,21.3,0.006,0.006,537444.1976958012,,,,,,,
82932024,4309999755,0,943712989,unclassified,False,159.91299999999998,1800 South,"LINESTRING (-111.8603766 41.7001308, -111.8606017 41.7001297, -111.8623027 41.7001216)",48.7,269.6,11.8,0.001,0.001,298458.95683412673,,,,,,,
82932024,82935483,0,"[1120393798, 1120393799]",primary,False,209.215,1000 West,"LINESTRING (-111.8603766 41.7001308, -111.8603493 41.6983136, -111.8603493 41.6982494)",88.5,179.4,8.5,0.004,0.004,765109.1652222283,4,55 mph,UT 252,,,,
82935483,82914900,0,32144277,primary_link,True,197.83500000000004,,"LINESTRING (-111.8603493 41.6982494, -111.8603738 41.6980376, -111.8603347 41.6978052, -111.8603217 41.6976242, -111.8603473 41.6974513, -111.8604309 41.6972401, -111.8605435 41.6970971, -111.8609651 41.6965969)",59.5,195.5,12.0,0.012,0.012,460469.1675526137,1,,,,,,
82935483,82914901,0,943712987,primary,False,97.993,1000 West,"LINESTRING (-111.8603493 41.6982494, -111.8601753 41.6979519, -111.860076 41.6978477, -111.8599473 41.6977296, -111.859692 41.6975293)",88.5,145.7,4.0,0.028,0.028,362305.7842144214,4,55 mph,UT 252,,,,
82935483,82932024,0,"[1120393798, 1120393799]",primary,False,209.215,1000 West,"LINESTRING (-111.8603493 41.6982494, -111.8603493 41.6983136, -111.8603766 41.7001308)",88.5,359.4,8.5,-0.004,0.004,764600.8712578324,4,55 mph,UT 252,,,,
82914901,82914900,0,1018295734,trunk,False,148.06,,"LINESTRING (-111.859692 41.6975293, -111.8609651 41.6965969)",88.5,225.6,6.0,-0.002,0.002,543343.6682118305,4,55 mph,US 89;US 91,,,,
82914901,8178001334,0,879077181,secondary,False,290.743,,"LINESTRING (-111.859692 41.6975293, -111.859009 41.6969644, -111.8588128 41.6967262, -111.858708 41.6965239, -111.8586995 41.695898, -111.8587262 41.695471, -111.8588034 41.6951728)",56.3,164.3,18.6,-0.002,0.002,635461.6684948176,,35 mph,,,,,
82914901,82935483,0,943712987,primary,False,97.993,1000 West,"LINESTRING (-111.859692 41.6975293, -111.8599473 41.6977296, -111.860076 41.6978477, -111.8601753 41.6979519, -111.8603493 41.6982494)",88.5,325.7,4.0,-0.028,0.028,361437.1481826673,4,55 mph,UT 252,,,,
82914901,82911248,0,"[10084917, 1017470653]",trunk,False,554.092,,"LINESTRING (-111.859692 41.6975293, -111.858726 41.6982319, -111.8575017 41.6991217, -111.8569383 41.6995347, -111.856116 41.7001348, -111.8549198 41.7010128)",88.5,45.6,22.5,-0.004,0.004,2014315.3940191632,4,55 mph,US 89;US 91,,,,
82911248,4708779641,0,10082867,tertiary,False,171.77499999999998,South Hyclone Road,"LINESTRING (-111.8549198 41.7010128, -111.8547701 41.7009072, -111.8534199 41.6999487)",45.2,133.5,13.7,-0.004,0.004,295524.4382825548,,,,,,,
82911248,82914901,0,"[10084917, 1017470653]",trunk,False,554.0920000000001,,"LINESTRING (-111.8549198 41.7010128, -111.856116 41.7001348, -111.8569383 41.6995347, -111.8575017 41.6991217, -111.858726 41.6982319, -111.859692 41.6975293)",88.5,225.6,22.5,0.004,0.004,2014534.9145451605,4,55 mph,US 89;US 91,,,,
82911248,82882716,0,782815705,trunk,False,384.933,,"LINESTRING (-111.8549198 41.7010128, -111.85172 41.7033431, -111.8516 41.7034295)",77.7,45.7,17.8,-0.004,0.004,1206639.1132260452,4,,US 89;US 91,,,,
82911248,82911268,0,782815706,unclassified,False,419.271,South Hyclone Road,"LINESTRING (-111.8549198 41.7010128, -111.8550622 41.701119, -111.855476 41.7014258, -111.8556869 41.7015934, -111.8562042 41.7019932, -111.8567851 41.7024354, -111.8569753 41.7025831, -111.8573166 41.702836, -111.8576611 41.7031047, -111.8580758 41.7034188, -111.8582157 41.7035248, -111.8582996 41.7036892, -111.8583372 41.703762)",48.7,317.1,31.0,-0.008,0.008,780649.9140129595,,,,,,,
82882716,82918748,0,"[10084726, 10080078]",tertiary,False,240.622,South 800 West,"LINESTRING (-111.8516 41.7034295, -111.851811 41.7035584, -111.8522022 41.7037976, -111.8523914 41.7039506, -111.8526812 41.7041564, -111.8528303 41.7043919, -111.8528655 41.7045248, -111.852944 41.7047811, -111.8530487 41.7051909)",45.2,328.4,19.2,-0.003,0.003,413465.0421235863,,,,,,,
82882716,82913988,0,351716598,tertiary,False,456.686,1700 South,"LINESTRING (-111.8516 41.7034295, -111.851407 41.7033017, -111.851197 41.7032156, -111.8510347 41.7031836, -111.849673 41.7031423, -111.8492853 41.7031348, -111.8489021 41.7031274, -111.8488029 41.7031255, -111.8484062 41.7030935, -111.8482788 41.7030749, -111.8477859 41.7029283, -111.8475613 41.7028802, -111.8462661 41.7027369)",45.2,99.9,36.4,0.002,0.002,784100.6853786256,,,,,,,
82882716,82927661,0,782815705,trunk,False,636.386,,"LINESTRING (-111.8516 41.7034295, -111.851451 41.7035392, -111.8495251 41.7049533, -111.849128 41.7052394, -111.8461075 41.7074219)",77.7,45.8,29.5,0.001,0.001,1991934.8834329052,4,,US 89;US 91,,,,
82882716,82911248,0,782815705,trunk,False,384.933,,"LINESTRING (-111.8516 41.7034295, -111.85172 41.7033431, -111.8549198 41.7010128)",77.7,225.7,17.8,0.004,0.004,1206813.447070556,4,,US 89;US 91,,,,
82913988,82913989,0,10083238,unclassified,False,172.61700000000002,Blacksmith Court,"LINESTRING (-111.8462661 41.7027369, -111.8463345 41.702375, -111.8463404 41.7020068, -111.8463548 41.7011882)",48.7,182.4,12.8,0.002,0.002,322184.4601507513,,,,,,,
82913988,82882716,0,351716598,tertiary,False,456.686,1700 South,"LINESTRING (-111.8462661 41.7027369, -111.8475613 41.7028802, -111.8477859 41.7029283, -111.8482788 41.7030749, -111.8484062 41.7030935, -111.8488029 41.7031255, -111.8489021 41.7031274, -111.8492853 41.7031348, -111.849673 41.7031423, -111.8510347 41.7031836, -111.851197 41.7032156, -111.851407 41.7033017, -111.8516 41.7034295)",45.2,279.9,36.4,-0.002,0.002,784012.4708480906,,,,,,,
82913988,82938922,0,"[943712984, 351716598, 351716599]",tertiary,False,420.43500000000006,1700 South,"LINESTRING (-111.8462661 41.7027369, -111.8455299 41.7026661, -111.8450953 41.7026452, -111.844155 41.7026975, -111.8426238 41.702817, -111.8418899 41.702861, -111.841223 41.7028347)",45.2,88.5,33.5,0.004,0.004,721931.0330443523,,,,yes,,,
82938922,82925334,0,10084595,tertiary,False,526.447,300 South,"LINESTRING (-111.841223 41.7028347, -111.8390753 41.7027917, -111.8375669 41.7027615, -111.834884 41.7027078)",45.2,91.5,41.9,0.009,0.009,903745.9926060014,,,,,,,
82938922,82910979,0,"[351716578, 351716579, 10082834]",residential,False,479.436,Talon Drive,"LINESTRING (-111.841223 41.7028347, -111.8412201 41.70293, -111.8412121 41.7032756, -111.8412074 41.7034676, -111.8411922 41.7040848, -111.8411877 41.704265, -111.8411752 41.7047739, -111.8411725 41.7048822, -111.8411711 41.7049377, -111.8411656 41.7051622, -111.8411596 41.705429, -111.8411597 41.7056224, -111.8411564 41.705921, -111.8411548 41.7061046, -111.8411512 41.7065192, -111.8411496 41.7066964, -111.8411457 41.7071459)",41.6,0.8,41.5,0.002,0.002,752367.6192250067,,,,yes,,,
82938922,82913988,0,"[943712984, 351716598, 351716599]",tertiary,False,420.43500000000006,1700 South,"LINESTRING (-111.841223 41.7028347, -111.8418899 41.702861, -111.8426238 41.702817, -111.844155 41.7026975, -111.8450953 41.7026452, -111.8455299 41.7026661, -111.8462661 41.7027369)",45.2,268.5,33.5,-0.004,0.004,721851.6772859535,,,,yes,,,
82925334,82938922,0,10084595,tertiary,False,526.447,300 South,"LINESTRING (-111.834884 41.7027078, -111.8375669 41.7027615, -111.8390753 41.7027917, -111.841223 41.7028347)",45.2,271.5,41.9,-0.009,0.009,903626.1629397817,,,,,,,
82925334,82922871,0,10084595,tertiary,False,396.373,300 South,"LINESTRING (-111.834884 41.7027078, -111.833532 41.7026925, -111.8313122 41.7026518, -111.8304521 41.7026361, -111.8301107 41.7026298)",45.2,91.3,31.6,0.011,0.011,680695.2489837396,,,,,,,
82925334,82928912,0,687140398,primary,False,417.913,Main Street,"LINESTRING (-111.834884 41.7027078, -111.8348232 41.7040739, -111.8347449 41.705823, -111.8347126 41.706464)",88.5,2.0,17.0,0.001,0.001,1520801.998141168,5,55 mph,UT 165,,,,
82925334,82927722,0,687140398,primary,False,1284.483,Main Street,"LINESTRING (-111.834884 41.7027078, -111.834881 41.7008729, -111.8349606 41.6987595, -111.834888 41.6979566, -111.834585 41.695001, -111.8342794 41.6911743)",88.5,177.8,52.3,0.004,0.004,4661064.8986908635,5,55 mph,UT 165,,,,
82922871,82907980,0,10084595,tertiary,False,130.598,300 South,"LINESTRING (-111.8301107 41.7026298, -111.828538 41.7026031)",45.2,91.3,10.4,0.02,0.02,224961.86242767217,,,,,,,
82922871,82925334,0,10084595,tertiary,False,396.373,300 South,"LINESTRING (-111.8301107 41.7026298, -111.8304521 41.7026361, -111.8313122 41.7026518, -111.833532 41.7026925, -111.834884 41.7027078)",45.2,271.3,31.6,-0.011,0.011,680562.1080794345,,,,,,,
82922871,428515622,0,10085554,residential,False,283.096,Garden Drive,"LINESTRING (-111.8301107 41.7026298, -111.8301092 41.7025162, -111.8300507 41.7022515, -111.8299821 41.7021021, -111.8293935 41.701138, -111.8292614 41.7009658, -111.8290322 41.7007774, -111.8288747 41.7006002, -111.8287334 41.7003398)",41.6,155.8,24.5,0.008,0.008,444652.3793261171,,,,,,,
82922871,82932532,0,782253211,residential,False,153.435,485 West,"LINESTRING (-111.8301107 41.7026298, -111.8301074 41.7027259, -111.8300739 41.7040094)",41.6,1.1,13.3,0.005,0.005,241244.08865740846,,,,,,,
82907980,82922871,0,10084595,tertiary,False,130.598,300 South,"LINESTRING (-111.828538 41.7026031, -111.8301107 41.7026298)",45.2,271.3,10.4,-0.02,0.02,224766.98899655748,,,,,,,
82907980,82922869,0,10084595,tertiary,False,95.893,300 South,"LINESTRING (-111.828538 41.7026031, -111.8273832 41.7025845)",45.2,91.2,7.6,0.028,0.028,165475.32710650587,,,,,,,
82907980,82932532,0,"[782253210, 10086155]",residential,False,283.45899999999995,"['425 West', '225 South']","LINESTRING (-111.828538 41.7026031, -111.8285364 41.7027024, -111.8285358 41.7027293, -111.8285152 41.7039883, -111.829967 41.704008, -111.8300739 41.7040094)",41.6,320.8,24.5,-0.007,0.007,445065.51193106204,,,,,,,
82907980,428515622,0,"[1098647688, 782253210, 1070087741, 1070087742]",residential,False,447.409,425 West,"LINESTRING (-111.828538 41.7026031, -111.8285397 41.7024903, -111.8285406 41.7024638, -111.8285549 41.7015858, -111.8285139 41.7014161, -111.8283795 41.7012745, -111.8282017 41.7011901, -111.8279739 41.7011627, -111.827355 41.7011564, -111.8273555 41.7003169, -111.8285541 41.7003378, -111.828598 41.7003376, -111.8287334 41.7003398)",41.6,183.7,38.7,-0.001,0.001,702241.3687711542,,,,,,,
82922869,82907980,0,10084595,tertiary,False,95.893,300 South,"LINESTRING (-111.8273832 41.7025845, -111.828538 41.7026031)",45.2,271.2,7.6,-0.028,0.028,165225.78413568824,,,,,,,
82922869,82906396,0,10084595,tertiary,False,105.054,300 South,"LINESTRING (-111.8273832 41.7025845, -111.8267146 41.7025754, -111.826225 41.7025687, -111.826118 41.7025672)",45.2,91.0,8.4,0.02,0.02,181157.42378004905,,,,,,,
82922869,428515646,0,36857271,residential,False,196.639,375 West,"LINESTRING (-111.8273832 41.7025845, -111.8273807 41.7026859, -111.8273731 41.7030161, -111.827457 41.703397, -111.8274287 41.7043475)",41.6,358.9,17.0,-0.005,0.005,308950.70299087226,,,,,,,
82906396,82906398,0,10082382,residential,False,211.262,325 West,"LINESTRING (-111.826118 41.7025672, -111.8261197 41.7024509, -111.8261468 41.7006674)",41.6,180.6,18.3,0.005,0.005,332009.6205790481,,,,,,,
82906396,9821227688,0,10082382,residential,False,187.037,325 West,"LINESTRING (-111.826118 41.7025672, -111.8261152 41.7026763, -111.8260948 41.7034885, -111.8260918 41.7035722, -111.8261018 41.7037016, -111.8261684 41.7038696, -111.8261615 41.7042416)",41.6,358.9,16.2,-0.011,0.011,293876.9018810413,,,,,,,
82906396,82922869,0,10084595,tertiary,False,105.054,300 South,"LINESTRING (-111.826118 41.7025672, -111.826225 41.7025687, -111.8267146 41.7025754, -111.8273832 41.7025845)",45.2,271.0,8.4,-0.02,0.02,180963.16231765266,,,,,,,
82906396,82922867,0,10084595,tertiary,False,116.274,300 South,"LINESTRING (-111.826118 41.7025672, -111.8260398 41.7025646, -111.8247188 41.7025212)",45.2,92.5,9.3,0.017,0.017,200389.2982550369,,,,,,,
82922867,7304521291,0,10084595,tertiary,False,139.65,300 South,"LINESTRING (-111.8247188 41.7025212, -111.823038 41.7024712)",45.2,92.3,11.1,0.041,0.041,240557.7362770774,,,,,,,
82922867,82906396,0,10084595,tertiary,False,116.274,300 South,"LINESTRING (-111.8247188 41.7025212, -111.8260398 41.7025646, -111.826118 41.7025672)",45.2,272.5,9.3,-0.017,0.017,200212.57044082033,,,,,,,
82922867,82933720,0,10085739,residential,False,113.3,250 West,"LINESTRING (-111.8247188 41.7025212, -111.824719 41.7024242, -111.8247295 41.7015023)",41.6,180.4,9.8,0.014,0.014,178444.65019242762,,,,,,,
7304521291,82922867,0,10084595,tertiary,False,139.65,300 South,"LINESTRING (-111.823038 41.7024712, -111.8247188 41.7025212)",45.2,272.3,11.1,-0.041,0.041,240216.7919200706,,,,,,,
7304521291,428515604,0,10085367,tertiary,False,151.764,200 West,"LINESTRING (-111.823038 41.7024712, -111.8229914 41.7038356)",45.2,1.5,12.1,-0.013,0.013,261058.79867722007,,,,,,,
7304521291,10018885451,0,10085367,tertiary,False,14.126000000000001,200 West,"LINESTRING (-111.823038 41.7024712, -111.8230402 41.7024063, -111.8230423 41.7023442)",45.2,181.4,1.1,0.032,0.032,25301.185830269074,,,,,,,
428515604,82926177,0,10085367,tertiary,False,50.263,200 West,"LINESTRING (-111.8229914 41.7038356, -111.8229772 41.7042875)",45.2,1.3,4.0,0.006,0.006,87064.87540610143,,,,,,,
428515604,7304521291,0,10085367,tertiary,False,151.764,200 West,"LINESTRING (-111.8229914 41.7038356, -111.823038 41.7024712)",45.2,181.5,12.1,0.013,0.013,261264.49271564654,,,,,,,
428515604,428515643,0,36857270,residential,False,158.572,225 South,"LINESTRING (-111.8229914 41.7038356, -111.8231125 41.703836, -111.8249012 41.7038605)",41.6,271.0,13.7,-0.03,0.03,249212.5434585424,,,,,,,
82926177,82931667,0,10085367,tertiary,False,218.269,200 West,"LINESTRING (-111.8229772 41.7042875, -111.8229365 41.7062502)",45.2,0.9,17.4,-0.005,0.005,375132.0418061022,,,,,,,
82926177,428515604,0,10085367,tertiary,False,50.263,200 West,"LINESTRING (-111.8229772 41.7042875, -111.8229914 41.7038356)",45.2,181.3,4.0,-0.006,0.006,87140.44730414642,,,,,,,
82926177,82926175,0,10084717,residential,False,211.067,200 South,"LINESTRING (-111.8229772 41.7042875, -111.8228557 41.7042825, -111.8204355 41.7042433)",41.6,91.3,18.3,0.036,0.036,331775.77083400544,,,,,,,
82926175,82922865,0,10085165,residential,False,214.969,100 West,"LINESTRING (-111.8204355 41.7042433, -111.8205252 41.7023112)",41.6,182.0,18.6,0.013,0.013,337846.41575971653,,,,,,,
82926175,82926177,0,10084717,residential,False,211.067,200 South,"LINESTRING (-111.8204355 41.7042433, -111.8228557 41.7042825, -111.8229772 41.7042875)",41.6,271.3,18.3,-0.036,0.036,331499.64130420453,,,,,,,
82926175,82926173,0,10084717,residential,False,205.78199999999998,200 South,"LINESTRING (-111.8204355 41.7042433, -111.8202957 41.7042399, -111.8181112 41.7041872, -111.817958 41.7041835)",41.6,91.9,17.8,0.032,0.032,323477.38131496456,,,,,,,
82926175,82926205,0,10085165,residential,False,218.78799999999998,100 West,"LINESTRING (-111.8204355 41.7042433, -111.8204316 41.7043539, -111.82038 41.7060469, -111.8203754 41.7062104)",41.6,1.3,18.9,-0.012,0.012,343656.70900287473,,,,,,,
82926173,82926175,0,10084717,residential,False,205.78199999999998,200 South,"LINESTRING (-111.817958 41.7041835, -111.8181112 41.7041872, -111.8202957 41.7042399, -111.8204355 41.7042433)",41.6,271.9,17.8,-0.032,0.032,323225.4705333408,,,,,,,
82926173,82926204,0,10085062,residential,False,217.61,Main Street,"LINESTRING (-111.817958 41.7041835, -111.8179516 41.7043049, -111.8178625 41.7059968, -111.817855 41.706139)",41.6,2.3,18.8,-0.018,0.018,341791.2169730823,,,,,,,
82926173,82922864,0,10085062,residential,False,214.014,Main Street,"LINESTRING (-111.817958 41.7041835, -111.8179618 41.7040729, -111.8179928 41.7031984, -111.8180213 41.7023892, -111.8180264 41.7022595)",41.6,181.5,18.5,0.033,0.033,336412.4352978448,,,,,,,
82926173,7209642794,0,10085378,residential,False,200.98000000000002,200 South,"LINESTRING (-111.817958 41.7041835, -111.8177877 41.7041809, -111.817073 41.70417, -111.8155381 41.7041317)",41.6,91.6,17.4,0.043,0.043,315982.84055757074,,,,,,,
82926204,82926205,0,10084719,residential,False,209.381,100 South,"LINESTRING (-111.817855 41.706139, -111.8180354 41.7061441, -111.8203754 41.7062104)",41.6,272.2,18.1,-0.026,0.026,328886.98616383795,,,,,,,
82926204,82927775,0,10085062,residential,False,207.41,Main Street,"LINESTRING (-111.817855 41.706139, -111.8178531 41.7062398, -111.8178285 41.7075518, -111.817822 41.7078932, -111.8178209 41.7080041)",41.6,0.8,17.9,-0.0,0.0,325854.9502834117,,,,,,,
82926204,82926173,0,10085062,residential,False,217.61,Main Street,"LINESTRING (-111.817855 41.706139, -111.8178625 41.7059968, -111.8179516 41.7043049, -111.817958 41.7041835)",41.6,182.3,18.8,0.018,0.018,342002.8543384926,,,,,,,
82926204,82931989,0,10085463,residential,False,202.467,100 South,"LINESTRING (-111.817855 41.706139, -111.8177146 41.7061348, -111.817035 41.7061146, -111.8155804 41.7060713, -111.815418 41.7060665)",41.6,92.3,17.5,0.035,0.035,318289.6500178958,,,,,,,
